FIPS State and County Codes,Geographic area name,RAE Report Links,counties
47025,"Claiborne County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47025&geoType=county&view=report&reportType=detailed,Claiborne County
47027,"Clay County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47027&geoType=county&view=report&reportType=detailed,Clay County
47029,"Cocke County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47029&geoType=county&view=report&reportType=detailed,Cocke County
47031,"Coffee County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47031&geoType=county&view=report&reportType=detailed,Coffee County
47033,"Crockett County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47033&geoType=county&view=report&reportType=detailed,Crockett County
47035,"Cumberland County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47035&geoType=county&view=report&reportType=detailed,Cumberland County
47037,"Davidson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47037&geoType=county&view=report&reportType=detailed,Davidson County
47039,"Decatur County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47039&geoType=county&view=report&reportType=detailed,Decatur County
47041,"DeKalb County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47041&geoType=county&view=report&reportType=detailed,DeKalb County
47043,"Dickson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47043&geoType=county&view=report&reportType=detailed,Dickson County
47045,"Dyer County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47045&geoType=county&view=report&reportType=detailed,Dyer County
47047,"Fayette County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47047&geoType=county&view=report&reportType=detailed,Fayette County
47049,"Fentress County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47049&geoType=county&view=report&reportType=detailed,Fentress County
47051,"Franklin County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47051&geoType=county&view=report&reportType=detailed,Franklin County
47053,"Gibson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47053&geoType=county&view=report&reportType=detailed,Gibson County
47055,"Giles County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47055&geoType=county&view=report&reportType=detailed,Giles County
47057,"Grainger County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47057&geoType=county&view=report&reportType=detailed,Grainger County
47059,"Greene County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47059&geoType=county&view=report&reportType=detailed,Greene County
47061,"Grundy County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47061&geoType=county&view=report&reportType=detailed,Grundy County
47063,"Hamblen County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47063&geoType=county&view=report&reportType=detailed,Hamblen County
47065,"Hamilton County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47065&geoType=county&view=report&reportType=detailed,Hamilton County
47067,"Hancock County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47067&geoType=county&view=report&reportType=detailed,Hancock County
47069,"Hardeman County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47069&geoType=county&view=report&reportType=detailed,Hardeman County
47071,"Hardin County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47071&geoType=county&view=report&reportType=detailed,Hardin County
47073,"Hawkins County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47073&geoType=county&view=report&reportType=detailed,Hawkins County
47075,"Haywood County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47075&geoType=county&view=report&reportType=detailed,Haywood County
47077,"Henderson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47077&geoType=county&view=report&reportType=detailed,Henderson County
47079,"Henry County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47079&geoType=county&view=report&reportType=detailed,Henry County
47081,"Hickman County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47081&geoType=county&view=report&reportType=detailed,Hickman County
47083,"Houston County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47083&geoType=county&view=report&reportType=detailed,Houston County
47085,"Humphreys County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47085&geoType=county&view=report&reportType=detailed,Humphreys County
47087,"Jackson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47087&geoType=county&view=report&reportType=detailed,Jackson County
47089,"Jefferson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47089&geoType=county&view=report&reportType=detailed,Jefferson County
47091,"Johnson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47091&geoType=county&view=report&reportType=detailed,Johnson County
47093,"Knox County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47093&geoType=county&view=report&reportType=detailed,Knox County
47095,"Lake County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47095&geoType=county&view=report&reportType=detailed,Lake County
47097,"Lauderdale County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47097&geoType=county&view=report&reportType=detailed,Lauderdale County
47099,"Lawrence County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47099&geoType=county&view=report&reportType=detailed,Lawrence County
47101,"Lewis County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47101&geoType=county&view=report&reportType=detailed,Lewis County
47103,"Lincoln County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47103&geoType=county&view=report&reportType=detailed,Lincoln County
47105,"Loudon County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47105&geoType=county&view=report&reportType=detailed,Loudon County
47107,"McMinn County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47107&geoType=county&view=report&reportType=detailed,McMinn County
47109,"McNairy County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47109&geoType=county&view=report&reportType=detailed,McNairy County
47111,"Macon County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47111&geoType=county&view=report&reportType=detailed,Macon County
47113,"Madison County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47113&geoType=county&view=report&reportType=detailed,Madison County
47115,"Marion County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47115&geoType=county&view=report&reportType=detailed,Marion County
47117,"Marshall County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47117&geoType=county&view=report&reportType=detailed,Marshall County
47119,"Maury County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47119&geoType=county&view=report&reportType=detailed,Maury County
47121,"Meigs County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47121&geoType=county&view=report&reportType=detailed,Meigs County
47123,"Monroe County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47123&geoType=county&view=report&reportType=detailed,Monroe County
47125,"Montgomery County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47125&geoType=county&view=report&reportType=detailed,Montgomery County
47127,"Moore County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47127&geoType=county&view=report&reportType=detailed,Moore County
47129,"Morgan County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47129&geoType=county&view=report&reportType=detailed,Morgan County
47131,"Obion County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47131&geoType=county&view=report&reportType=detailed,Obion County
47133,"Overton County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47133&geoType=county&view=report&reportType=detailed,Overton County
47135,"Perry County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47135&geoType=county&view=report&reportType=detailed,Perry County
47137,"Pickett County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47137&geoType=county&view=report&reportType=detailed,Pickett County
47139,"Polk County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47139&geoType=county&view=report&reportType=detailed,Polk County
47141,"Putnam County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47141&geoType=county&view=report&reportType=detailed,Putnam County
47143,"Rhea County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47143&geoType=county&view=report&reportType=detailed,Rhea County
47145,"Roane County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47145&geoType=county&view=report&reportType=detailed,Roane County
47147,"Robertson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47147&geoType=county&view=report&reportType=detailed,Robertson County
47149,"Rutherford County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47149&geoType=county&view=report&reportType=detailed,Rutherford County
47151,"Scott County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47151&geoType=county&view=report&reportType=detailed,Scott County
47153,"Sequatchie County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47153&geoType=county&view=report&reportType=detailed,Sequatchie County
47155,"Sevier County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47155&geoType=county&view=report&reportType=detailed,Sevier County
47157,"Shelby County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47157&geoType=county&view=report&reportType=detailed,Shelby County
47159,"Smith County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47159&geoType=county&view=report&reportType=detailed,Smith County
47161,"Stewart County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47161&geoType=county&view=report&reportType=detailed,Stewart County
47163,"Sullivan County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47163&geoType=county&view=report&reportType=detailed,Sullivan County
47165,"Sumner County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47165&geoType=county&view=report&reportType=detailed,Sumner County
47167,"Tipton County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47167&geoType=county&view=report&reportType=detailed,Tipton County
47169,"Trousdale County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47169&geoType=county&view=report&reportType=detailed,Trousdale County
47171,"Unicoi County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47171&geoType=county&view=report&reportType=detailed,Unicoi County
47173,"Union County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47173&geoType=county&view=report&reportType=detailed,Union County
47175,"Van Buren County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47175&geoType=county&view=report&reportType=detailed,Van Buren County
47177,"Warren County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47177&geoType=county&view=report&reportType=detailed,Warren County
47179,"Washington County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47179&geoType=county&view=report&reportType=detailed,Washington County
47181,"Wayne County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47181&geoType=county&view=report&reportType=detailed,Wayne County
47183,"Weakley County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47183&geoType=county&view=report&reportType=detailed,Weakley County
47185,"White County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47185&geoType=county&view=report&reportType=detailed,White County
47187,"Williamson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47187&geoType=county&view=report&reportType=detailed,Williamson County
47189,"Wilson County, Tennessee",https://cbb.census.gov/rae/#industry0=00&geoId=47189&geoType=county&view=report&reportType=detailed,Wilson County
48,Texas,https://cbb.census.gov/rae/#industry0=00&geoId=48&geoType=state&view=report&reportType=detailed,Texas
48001,"Anderson County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48001&geoType=county&view=report&reportType=detailed,Anderson County
48003,"Andrews County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48003&geoType=county&view=report&reportType=detailed,Andrews County
48005,"Angelina County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48005&geoType=county&view=report&reportType=detailed,Angelina County
48007,"Aransas County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48007&geoType=county&view=report&reportType=detailed,Aransas County
48009,"Archer County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48009&geoType=county&view=report&reportType=detailed,Archer County
48011,"Armstrong County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48011&geoType=county&view=report&reportType=detailed,Armstrong County
48013,"Atascosa County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48013&geoType=county&view=report&reportType=detailed,Atascosa County
48015,"Austin County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48015&geoType=county&view=report&reportType=detailed,Austin County
48017,"Bailey County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48017&geoType=county&view=report&reportType=detailed,Bailey County
48019,"Bandera County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48019&geoType=county&view=report&reportType=detailed,Bandera County
48021,"Bastrop County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48021&geoType=county&view=report&reportType=detailed,Bastrop County
48023,"Baylor County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48023&geoType=county&view=report&reportType=detailed,Baylor County
48025,"Bee County, Texas",https://cbb.census.gov/rae/#industry0=00&geoId=48025&geoType=county&view=report&reportType=detailed,Bee County
